"cmc","0.0","numOfColors","numOfReprints","power","rarity","toughness","keywords","releaseDate","price"
"4","7.239050773195854","1","14","0","5","0","[]","730121","0.00"
"5","0","1","11","5.0","1","4.0","[]","730121","0.00"
"3","14.639263547037734","1","8","0","1","0","[u'Flying']","730121","0.14"
"1","0","1","14","0","1","0","[]","730121","0.00"
"2","0.9151504985452144","1","3","0","1","0","[]","730121","0.00"
"7","0","1","3","6.0","14","6.0","[]","730121","0.59"
"2","0.35480000000000006","1","18","1.0","1","1.0","[]","730121","0.00"
"3","4.617277731596827","1","23","0","1","0","[]","730121","0.00"
"1","1.2564537694772198","1","14","0","1","0","[u'Flying']","730121","0.00"
"4","0","0","18","0","5","0","[]","730121","0.00"
"1","11.318050362234032","1","34","0","1","0","[]","730121","0.00"
"3","3.249079663532902","1","7","2.0","1","2.0","[u'Flying']","730121","0.14"
"1","285.28314224847765","1","25","1.0","1","1.0","[]","730121","0.00"
"2","5.452393093671674","1","27","0","1","0","[]","730121","0.00"
"5","0","1","5","2.0","1","3.0","[]","730121","0.00"
"3","0","1","4","3.0","1","2.0","[]","730121","0.00"
"3","19.00292146631792","1","8","0","1","0","[]","730121","0.14"
"2","12.659807009539065","1","6","0","1","0","[]","730121","1.03"
"2","3.249079663532902","1","8","1.0","1","2.0","[u'Flying']","730121","0.00"
"5","0","1","16","0","1","0","[]","730121","0.14"
"4","18.27644267629447","1","6","0","5","0","[]","730121","1.29"
"3","24.749515281973697","1","11","0","1","0","[]","730121","0.00"
"3","11.866649552693504","1","11","2.0","1","2.0","[]","730121","0.00"
"1","5.368387096774194","1","1","0.0","1","2.0","[u'Exalted']","734593","0.17"
"5","8.875967385019374","1","5","2.0","14","7.0","[u'Flying', u'Reach']","734593","0.39"
"1","20.369728774084557","0","5","0","5","0","[]","734593","0.42"
"6","28.242190845964615","1","3","3.0","14","3.0","[u'Vigilance']","734593","0.89"
"3","19.83117149682838","1","11","0","5","0","[]","734593","0.35"
"2","120.56636911608823","1","2","0","14","0","[]","734593","0.36"
"2","13.285699292337524","1","3","3.0","14","3.0","[u'Vigilance', u'Flying']","734593","1.95"
"2","10.56029379725885","0","1","0","5","0","[u'Trample']","734593","0.28"
"2","121.74420776833198","1","3","0","1","0","[]","734593","0.25"
"3","0.6252840909090908","1","2","0.0","1","4.0","[u'Exalted', u'Defender']","734593","0.17"
"0","78.54207720073516","0","20","0","1","0","[]","734593","0.18"
"4","33.34479593044375","1","1","0","5","0","[]","734593","0.22"
"2","6.025789400350235","1","4","0","1","0","[]","734593","0.17"
"5","6.590004578754579","1","1","0","5","0","[]","734593","0.22"
"4","13.523228751575282","0","16","0","5","0","[]","734593","0.22"
"1","11.550842334328252","1","5","0","1","0","[]","734593","0.18"
"6","7.387589197302378","1","3","0","14","0","[]","734593","0.32"
"2","0.6235111111111112","2","1","2.0","5","1.0","[]","734593","0.22"
"4","19.105674866771057","1","1","0","1","0","[]","734593","0.18"
"4","33.61559567857411","1","4","0","5","0","[u'Exalted']","734593","0.22"
"7","16.76557505825187","1","5","5.0","14","6.0","[u'Flying']","734593","0.31"
"2","0","1","4","2.0","1","2.0","[]","734593","0.18"
"4","62.38916769974112","1","3","0","18","0","[]","734593","9.98"
"2","27.652511341000537","1","1","2.0","14","2.0","[u'Landwalk', u'Islandwalk']","734593","5.81"
"5","84.39416713480762","1","3","0","14","0","[]","734593","0.33"
"4","5.277297751682508","1","1","0","1","0","[]","734593","0.19"
"3","1.3604123711340208","1","3","1.0","1","3.0","[u'Deathtouch']","734593","0.16"
"2","4.262493633174721","1","17","0","1","0","[]","734593","0.19"
"7","39.970796149890205","1","6","1","18","1","[]","734593","1.37"
"1","23.615310219199877","1","1","3.0","14","3.0","[u'Flying']","734593","2.16"
"4","11.48480857384402","1","1","2.0","1","2.0","[]","734593","0.17"
"4","1.545068027210884","1","1","2.0","5","2.0","[u'Exalted', u'Haste']","734593","0.21"
"5","0","1","3","0","1","0","[]","734593","0.17"
"4","3.15942904455421","1","5","0","1","0","[]","734593","0.17"
"2","14.6008282604709","1","2","0","1","0","[]","734593","0.24"
"4","22.564741000700163","1","1","2.0","1","3.0","[u'Flying']","734593","0.17"
"2","4.207067833785273","1","4","0","1","0","[]","734593","0.17"
"0","114.90843151916486","0","2","0","14","0","[u'Exalted']","734593","1.61"
"6","9.92384101257357","1","2","0","5","0","[]","734593","0.21"
"4","45.272072344322346","1","1","3.0","14","4.0","[u'First strike']","734593","1.75"
"5","48.44401997443465","1","1","0","14","0","[]","734593","1.25"
"3","23.44542127737106","1","2","5.0","14","5.0","[u'Indestructible']","734593","0.40"
"8","22.32455386625974","1","3","8.0","14","8.0","[u'Landwalk', u'Islandwalk', u'Flying']","734593","0.37"
"1","0.0","1","1","1.0","1","1.0","[u'First strike']","734593","0.18"
"2","14.384568053072845","1","3","1.0","14","1.0","[]","734593","0.32"
"2","8.10846833006319","1","13","0","1","0","[]","734593","0.19"
"1","12.131397750422432","1","20","0","1","0","[]","734593","0.19"
"3","11.95856770346638","1","8","0","1","0","[]","734593","0.17"
"1","26.319210210891804","1","4","0","1","0","[]","734593","0.18"
"1","2.530223591469438","1","2","0","1","0","[]","734593","0.17"
"6","19.019666902522403","1","1","5.0","14","5.0","[u'Exalted', u'Flying']","734593","0.66"
"4","9.95173790080707","1","5","0","5","0","[]","734593","0.36"
"2","11.929981704798363","1","11","0","1","0","[]","734593","0.18"
"4","11.707634370264081","1","1","4.0","18","3.0","[u'Exalted', u'Flying']","734593","8.98"
"4","21.086670895342483","1","1","2.0","1","2.0","[u'Flying']","734593","0.17"
"4","14.92009223379593","1","1","0","5","0","[u'Flying']","734593","0.22"
"1","11.525067650031819","1","20","0","1","0","[]","734593","0.19"
"4","0","1","5","3.0","1","3.0","[]","734593","0.17"
"3","165.85292655491634","1","5","2.0","14","2.0","[]","734593","2.79"
"3","15.192113241507737","1","4","0","1","0","[]","734593","0.17"
"6","4.2073829787234045","1","3","5.0","1","5.0","[u'Islandwalk']","734593","0.17"
"5","26.7298042040025","1","1","2.0","1","2.0","[u'Flying']","734593","0.17"
"2","12.46964332352044","1","3","2.0","5","2.0","[]","734593","0.22"
"1","3.249079663532902","1","2","1.0","5","1.0","[u'Flying']","734593","1.58"
"10","56.56382795740214","1","1","0","18","0","[]","734593","16.00"
"2","11.714687808508346","1","12","1.0","1","1.0","[]","734593","0.18"
"4","26.13160172175446","1","4","0","1","0","[]","734593","0.17"
"0","150.96676206568182","0","5","0","5","0","[]","734593","2.99"
"2","100.80891033336418","1","1","0","1","0","[]","734593","0.17"
"3","14.219258648540995","1","3","0","5","0","[u'Haste']","734593","0.24"
"5","30.654212655432467","1","3","4.0","5","4.0","[]","734593","0.24"
"4","0.0","2","1","3.0","5","3.0","[u'Trample']","734593","0.21"
"4","36.15942511795219","1","2","3.0","14","3.0","[]","734593","4.31"
"5","28.637271281430905","0","2","0.0","14","1.0","[u'Indestructible']","734593","1.89"
"6","0","1","4","5.0","1","6.0","[]","734593","0.18"
"1","6.439282184347093","1","3","0","1","0","[]","734593","0.17"
"3","23.064047479390265","1","1","0","5","0","[]","734593","0.22"
"3","23.680739875298794","1","1","2.0","1","2.0","[u'First strike']","734593","0.17"
"1","20.254892660804998","1","4","0","1","0","[]","734593","0.17"
"2","16.480568372838277","1","4","2.0","5","1.0","[]","734593","0.22"
"2","2.284470588235294","1","2","2.0","1","2.0","[u'Lifelink']","734593","0.17"
"5","62.65874030236462","1","1","5.0","18","5.0","[u'Flying', u'Haste']","734593","7.97"
"1","8.959497360036673","0","2","1.0","5","1.0","[]","734593","0.22"
"2","0.4791489361702129","1","5","1.0","1","2.0","[u'Reach', u'Deathtouch']","734593","0.18"
"3","3.249079663532902","2","1","2.0","5","1.0","[u'Flying', u'Lifelink']","734593","0.22"
"3","6.136697357439756","1","6","0","1","0","[]","734593","0.18"
"5","33.401549489595595","1","2","0","18","0","[]","734593","7.37"
"4","36.992648345176725","1","2","2.0","14","2.0","[u'Flying']","734593","0.36"
"0","40.30132690287212","0","7","0","5","0","[]","734593","0.36"
"2","2.9335522294712","1","21","0","1","0","[]","734593","0.19"
"1","17.013067277141246","1","2","0","1","0","[]","734593","0.18"
"7","22.794702994178845","1","2","0","14","0","[]","734593","0.35"
"1","3.249079663532902","1","1","2.0","1","1.0","[u'Flying']","734593","0.19"
"7","70.06441286292026","1","1","0","14","0","[]","734593","3.47"
"4","12.970646800607454","1","1","1.0","14","5.0","[u'Lifelink']","734593","4.49"
"3","0","1","3","3.0","1","3.0","[]","734593","0.17"
"1","9.911572775304831","1","2","0","1","0","[]","734593","0.17"
"3","7.331465391318924","1","19","0","1","0","[]","734593","0.16"
"9","11.877351062271728","1","1","0","18","0","[]","734593","1.49"
"2","1.00125","2","2","2.0","5","2.0","[u'Haste']","734593","0.30"
"5","27.808713154380435","1","9","0","5","0","[]","734593","0.20"
"4","44.07053399707326","1","2","1.0","1","4.0","[]","734593","0.18"
"2","14.337603482972964","1","5","0","5","0","[]","734593","0.22"
"5","2.40710843373494","1","2","4.0","1","4.0","[u'Vigilance', u'Reach']","734593","0.17"
"5","6.222014143665248","1","2","0","1","0","[]","734593","0.18"
"1","0","1","2","0.0","1","4.0","[]","734593","0.18"
"5","25.273492213226127","1","1","2.0","5","2.0","[]","734593","0.23"
"3","14.18534458641086","1","2","0","1","0","[]","734593","0.16"
"2","19.262371230454526","1","2","0","1","0","[]","734593","0.19"
"2","12.283663760628814","0","1","0","5","0","[u'Haste']","734593","0.29"
"4","28.621203735220522","1","2","2.0","14","2.0","[u'Flying']","734593","1.41"
"2","20.5394364565207","1","1","2.0","14","1.0","[]","734593","0.35"
"5","0","1","11","5.0","1","4.0","[]","734593","0.17"
"4","18.34939387991769","1","1","4.0","14","4.0","[u'Flash']","734593","0.99"
"3","9.933018321160256","1","4","1.0","14","1.0","[]","734593","1.51"
"2","3.249079663532902","1","2","0.0","1","1.0","[u'Flying']","734593","0.16"
"5","27.151831686125437","1","3","0","1","0","[]","734593","0.17"
"5","3.7105082349614733","1","27","4.0","5","4.0","[u'Vigilance', u'Flying']","734593","0.22"
"3","5.368387096774194","1","1","3.0","1","1.0","[u'Exalted']","734593","0.18"
"0","144.18015628907398","2","4","0","14","0","[]","734593","3.12"
"5","13.04649430422653","5","3","0","14","0","[]","734593","1.36"
"5","0","1","4","4.0","1","3.0","[]","734593","0.18"
"2","33.33878808266589","1","2","1.0","5","3.0","[]","734593","0.27"
"1","12.486316773742866","1","4","0","1","0","[u'First strike']","734593","0.18"
"4","17.10605545997656","1","3","0","1","0","[u'Lifelink']","734593","0.18"
"7","36.91393020506656","1","5","6.0","14","6.0","[]","734593","0.35"
"1","0","1","16","1.0","1","1.0","[]","734593","0.16"
"4","29.31900232351364","1","2","0","18","0","[]","734593","3.64"
"2","14.807934144854453","1","1","2.0","5","1.0","[u'Exalted', u'Protection']","734593","0.30"
"5","12.609912288150868","1","9","2.0","5","2.0","[u'Deathtouch']","734593","0.24"
"2","11.444839031403362","0","1","0","5","0","[u'Hexproof']","734593","0.28"
"2","22.83649679619542","1","3","0.0","18","0.0","[u'Trample']","734593","6.98"
"3","1.3353846153846154","2","1","2.0","5","2.0","[]","734593","0.22"
"2","10.53411514759933","1","6","1.0","1","1.0","[]","734593","0.17"
"4","27.403396043273737","1","3","1.0","1","2.0","[]","734593","0.19"
"2","0","1","5","3.0","1","3.0","[]","734593","0.18"
"2","5.980954514235625","1","3","0","1","0","[]","734593","0.17"
"4","43.22480678712981","1","5","0","14","0","[]","734593","0.77"
"3","12.50556553958113","1","1","0","1","0","[u'Deathtouch']","734593","0.18"
"4","16.702181905214797","1","1","2.0","5","3.0","[]","734593","0.23"
"3","1.545068027210884","1","1","3.0","1","1.0","[u'Haste']","734593","0.16"
"8","7.992908154546131","3","3","0","18","0","[]","734593","8.95"
"7","3.417367205542727","1","4","7.0","5","7.0","[u'Trample']","734593","0.21"
"2","13.925931676090839","1","3","0","5","0","[]","734593","0.21"
"5","21.02761381106546","1","1","5.0","14","3.0","[]","734593","4.55"
"2","21.886460988439154","1","4","0","14","0","[]","734593","0.73"
"4","0","1","4","2.0","1","4.0","[]","734593","0.19"
"2","0","1","2","0","1","0","[]","734593","0.30"
"0","142.8770889813817","2","4","0","14","0","[]","734593","2.60"
"5","27.93602756055595","1","1","4.0","5","1.0","[]","734593","0.22"
"0","103.88917568986182","1","1","0","14","0","[u'Haste']","734593","0.33"
"4","23.963020326296768","1","2","4.0","5","4.0","[]","734593","0.20"
"2","3.8852649541630884","1","11","0","1","0","[u'Flying']","734593","0.16"
"2","4.931936806390045","1","2","1.0","1","1.0","[u'Exalted', u'Flying']","734593","0.17"
"2","10.340906108638166","1","2","0","1","0","[]","734593","0.18"
"1","0","1","3","0","5","0","[]","734593","0.21"
"0","141.65032112423881","2","4","0","14","0","[]","734593","1.75"
"1","3.296848264416337","1","2","0","1","0","[]","734593","0.17"
"2","16.356722126643227","1","2","0","1","0","[u'Mountainwalk']","734593","0.18"
"2","12.659807009539065","1","4","0","1","0","[]","734593","0.18"
"7","21.03311252756675","1","1","0","14","0","[]","734593","0.35"
"3","17.14538661979391","1","2","2.0","1","2.0","[]","734593","0.18"
"5","512.3097252751948","0","3","0","14","0","[]","734593","10.40"
"2","20.768422827399206","1","3","0","14","0","[]","734593","0.67"
"4","40.65029571032675","1","2","0","14","0","[]","734593","0.74"
"2","17.182075603007448","1","5","0.0","5","2.0","[u'Defender', u'Flying']","734593","0.76"
"3","7.779524196598592","1","1","1.0","5","1.0","[]","734593","0.22"
"3","44.322725259934224","0","1","0","14","0","[]","734593","0.91"
"3","15.230887340141383","1","4","0","14","0","[u'Haste']","734593","0.65"
"2","10.562484273449327","0","1","0","5","0","[u'Vigilance']","734593","0.31"
"0","143.19746398138167","2","5","0","14","0","[]","734593","1.62"
"3","11.393208500350767","1","2","1.0","5","1.0","[]","734593","0.24"
"2","44.937256142488174","1","2","0","1","0","[]","734593","0.29"
"3","0","1","2","0","5","0","[]","734593","0.22"
"2","19.26651431630756","1","2","0","1","0","[]","734593","0.17"
"5","14.447886521434484","1","1","0","14","0","[]","734593","0.32"
"1","0","1","4","1.0","1","1.0","[]","734593","0.19"
"6","11.553559234936278","1","2","3.0","14","6.0","[u'Defender', u'Deathtouch']","734593","0.39"
"7","75.71647983222641","0","2","0","18","0","[u'Flying', u'Trample', u'Protection', u'Haste', u'Vigilance', u'First strike']","734593","18.28"
"1","14.657412618340812","1","15","0","1","0","[]","734593","0.20"
"2","3.249079663532902","1","3","2.0","1","1.0","[u'Flying']","734593","0.18"
"1","15.796847610920127","1","1","0.0","1","1.0","[]","734593","0.17"
"3","78.34574774025404","0","1","0","5","0","[]","734593","0.22"
"4","4.617277731596827","1","1","0","1","0","[]","734593","0.17"
"4","64.16340227652043","1","14","0.0","14","0.0","[]","734593","0.36"
"3","0","1","1","1","5","1","[]","734593","0.26"
"3","27.420619247418717","1","3","0","18","0","[u'Double strike', u'Flying']","734593","5.97"
"2","0","1","2","2.0","1","2.0","[]","734593","0.18"
"5","17.186841533461955","1","1","0","5","0","[u'Double strike']","734593","0.22"
"4","3.417367205542727","1","1","4.0","1","2.0","[u'Trample']","734593","0.17"
"4","12.819815866384163","1","1","4.0","14","2.0","[u'Flying']","734593","0.33"
"4","32.88032160418019","1","2","2.0","14","1.0","[]","734593","0.81"
"7","57.87402966346468","1","1","7.0","18","7.0","[u'Trample']","734593","2.57"
"4","49.334121558429","1","1","0","1","0","[]","734593","0.18"
"4","90.74431005105129","1","1","1.0","1","1.0","[]","734593","0.18"
"3","3.249079663532902","1","14","2.0","1","2.0","[u'Flying']","734593","0.18"
"4","101.53205895232591","0","2","0","5","0","[]","734593","0.23"
"5","0","1","4","0","1","0","[]","734593","0.17"
"4","31.003565915282596","0","3","0","14","0","[]","734593","0.39"
"2","0","1","3","2.0","1","2.0","[]","734593","0.18"
"1","2.4000250156347716","1","2","1.0","1","1.0","[]","734593","0.27"
"3","0.6252840909090908","1","14","0.0","1","5.0","[u'Defender']","734593","0.18"
"2","11.035075522073305","1","9","1.0","1","1.0","[]","734593","0.18"
"1","18.742157543776063","1","4","1.0","1","1.0","[]","734593","0.19"
"6","0","0","8","5.0","5","4.0","[]","734593","0.21"
"6","14.303446980538387","1","2","0","14","0","[]","734593","0.34"
"2","8.243401556195204","0","1","0","5","0","[]","734593","0.23"
"5","2.40710843373494","1","1","1.0","1","6.0","[u'Vigilance']","734593","0.17"
"3","15.363302118828509","1","4","1.0","1","3.0","[]","734593","0.17"
"3","7.134945027428485","1","2","1.0","1","1.0","[]","734593","0.17"
"3","2.7975502434451682","1","3","0","1","0","[]","734593","0.55"
"2","17.07296745313105","1","4","0","14","0","[u'Flying']","734593","0.42"
"5","37.23728689578755","1","4","0","18","0","[]","734593","5.84"
"4","34.99985018324662","1","4","3.0","18","3.0","[u'Flying']","734593","6.31"
"0","143.92100366392137","2","4","0","14","0","[]","734593","1.94"
"3","0","1","2","2.0","1","3.0","[]","734593","0.18"
"3","124.97142355086781","1","2","2.0","5","1.0","[u'Trample', u'Hexproof', u'Reach', u'Deathtouch']","734593","0.25"
"2","5.78519682114158","0","4","0","5","0","[u'Flying']","734593","0.22"
"4","1.7988461538461538","1","3","3.0","1","2.0","[u'Intimidate']","734593","0.17"
"1","13.400502514573034","1","8","0","5","0","[u'Trample']","734593","1.57"
"4","56.8568516641303","0","7","1","5","1","[u'Defender', u'Flying']","734593","0.21"
"2","12.51031902894464","1","1","2.0","5","1.0","[u'Exalted', u'Protection']","734593","0.32"
"4","61.06577655348525","1","4","0","5","0","[]","734593","0.24"
"4","20.552497385886305","1","1","0","5","0","[]","734593","0.22"
"5","7.94619493177388","1","2","3.0","1","3.0","[u'Flash', u'Flying']","734593","0.17"
"3","4.212829663532903","1","7","2.0","5","3.0","[u'Flying', u'Deathtouch', u'Lifelink']","734593","1.04"
"4","3.249079663532902","1","8","2.0","5","2.0","[u'Flying']","734593","0.21"
"6","16.755964293672747","0","3","0","14","0","[]","734593","1.04"
"4","1.5095121951219508","1","1","3.0","1","3.0","[u'Hexproof']","734593","0.16"
"1","13.34573416396765","1","1","1.0","5","1.0","[]","735692","0.28"
"6","0","1","1","6.0","1","6.0","[]","735692","0.17"
"2","56.233875023954845","1","1","0.0","18","2.0","[u'Transform']","735692","42.79"
"3","9.562954571870428","1","1","1.0","5","3.0","[u'Renown']","735692","0.22"
"3","17.47275308286315","2","1","3.0","5","2.0","[u'Lifelink']","735692","0.25"
"0","138.92443584084225","2","5","0","14","0","[]","735692","1.48"
"3","9.71456942991855","1","1","0","1","0","[]","735692","0.19"
"2","0","1","2","1.0","1","3.0","[]","735692","0.19"
"6","16.71750747953296","1","1","0","5","0","[]","735692","0.19"
"2","10.208892551396108","1","1","0","1","0","[]","735692","0.20"
"3","9.672461268793233","1","1","0","5","0","[]","735692","0.24"
"6","15.194677941322253","1","1","3.0","1","3.0","[u'Flying']","735692","0.18"
"5","29.01945079899734","2","1","3.0","5","2.0","[]","735692","0.24"
"3","3.249079663532902","1","1","1.0","1","3.0","[u'Renown', u'Flying']","735692","0.18"
"2","19.205356109018986","1","1","2.0","14","2.0","[u'Flash']","735692","0.80"
"3","8.42600655838165","1","2","3.0","1","1.0","[]","735692","0.19"
"4","1.231491312741313","1","1","0","1","0","[u'Scry']","735692","0.19"
"5","17.44530711035326","1","1","4.0","14","5.0","[u'Trample']","735692","0.32"
"4","13.395267338448434","1","1","0.0","1","4.0","[u'Defender', u'Flash']","735692","0.19"
"5","3.521079663532902","1","1","3.0","1","3.0","[u'Flying', u'Prowess']","735692","0.19"
"4","1.5192266556972438","1","1","4.0","14","3.0","[u'Renown']","735692","0.32"
"1","20.95636451194311","1","2","0","1","0","[]","735692","0.19"
"3","28.916306416883028","1","1","2.0","18","3.0","[u'Transform', u'Lifelink']","735692","9.93"
"6","23.46064591965753","1","4","5.0","14","5.0","[u'Indestructible', u'Flying']","735692","0.61"
"4","13.168653874899391","1","1","0","18","0","[]","735692","1.63"
"1","10.905759899377083","1","1","0","1","0","[u'Renown']","735692","0.18"
"4","23.817512386818912","1","2","2.0","1","2.0","[u'Scry']","735692","0.19"
"0","143.9568298390145","0","5","0","5","0","[]","735692","0.22"
"4","13.523228751575282","0","16","0","5","0","[]","735692","0.18"
"7","25.52625676708351","1","1","0","14","0","[u'Vigilance', u'Indestructible']","735692","0.32"
"5","16.103062629371887","1","3","0","5","0","[]","735692","0.21"
"2","9.930435850179673","1","3","0","1","0","[]","735692","0.38"
"3","40.903817179841475","1","1","2.0","1","1.0","[u'Flying']","735692","0.18"
"1","8.942833572757564","1","1","1.0","5","1.0","[u'Menace', u'Renown']","735692","0.24"
"5","21.263258737965383","1","1","4.0","14","3.0","[u'Flying']","735692","0.32"
"2","27.0617836469438","1","2","3.0","14","1.0","[]","735692","0.33"
"0","138.92443584084225","2","6","0","14","0","[]","735692","1.05"
"3","30.84909754602078","1","1","2.0","14","2.0","[u'Renown', u'Haste']","735692","0.29"
"3","22.487017461601226","1","1","0","1","0","[u'Vigilance']","735692","0.19"
"4","11.95856770346638","1","2","0","1","0","[]","735692","0.48"
"5","12.755027183594063","1","1","4.0","5","4.0","[u'Flying']","735692","0.22"
"3","15.697297799988487","1","7","3.0","5","1.0","[]","735692","0.32"
"3","0.4791489361702129","1","1","1.0","1","4.0","[u'Reach']","735692","0.19"
"4","17.42326970209542","2","1","4.0","5","3.0","[]","735692","0.21"
"3","19.744394159916656","1","1","0","1","0","[]","735692","0.18"
"2","28.031063965101858","1","1","2.0","5","2.0","[]","735692","0.86"
"3","27.871135272616016","1","1","2.0","5","2.0","[u'Flying']","735692","0.21"
"5","0","1","3","0","1","0","[]","735692","0.18"
"0","159.28424596077468","0","1","0","5","0","[u'Flying']","735692","0.25"
"4","0.4791489361702129","1","1","4.0","5","3.0","[u'Reach']","735692","0.21"
"5","10.771577788173351","1","1","3.0","18","4.0","[]","735692","0.65"
"4","3.15942904455421","1","5","0","1","0","[]","735692","0.79"
"3","17.97380268413553","1","1","0","1","0","[]","735692","0.18"
"4","5.982283958837547","1","1","0","5","0","[]","735692","0.24"
"3","10.53411514759933","1","5","2.0","1","2.0","[]","735692","0.20"
"2","3.964111502635088","1","2","0","1","0","[u'Flying']","735692","0.18"
"2","22.675226599488752","1","1","0","5","0","[]","735692","0.20"
"1","6.322967596224389","1","1","1.0","1","2.0","[]","735692","0.18"
"5","55.90845923249981","1","1","0","18","0","[]","735692","2.67"
"4","9.12402669676226","1","1","0","1","0","[]","735692","0.18"
"5","16.76932931717894","1","20","4.0","5","4.0","[u'Flying']","735692","0.41"
"4","40.55969244452464","2","1","2.0","5","3.0","[u'Haste']","735692","0.21"
"2","9.433358687858268","1","1","0","5","0","[u'Trample']","735692","0.21"
"3","15.228889710787533","1","1","2.0","18","2.0","[u'Transform']","735692","3.59"
"3","25.83943166522705","1","1","1.0","14","1.0","[u'Trample']","735692","1.24"
"3","22.072899864819803","1","1","0","5","0","[]","735692","1.55"
"2","9.699367643888642","1","5","0","1","0","[]","735692","0.18"
"4","10.261928864994253","1","1","0","5","0","[u'Flying']","735692","0.21"
"4","42.699898335053966","1","1","1.0","1","2.0","[u'Flying']","735692","0.18"
"2","8.10846833006319","1","13","0","1","0","[]","735692","0.21"
"2","41.31583777989496","1","1","2.0","14","2.0","[]","735692","0.40"
"6","3.417367205542727","1","3","8.0","14","8.0","[u'Trample']","735692","0.59"
"5","20.174196486114145","1","2","0","5","0","[u'Vigilance']","735692","0.20"
"2","1.231491312741313","1","2","0.0","5","3.0","[u'Scry']","735692","0.22"
"2","22.972627085012714","1","1","0","14","0","[]","735692","1.09"
"1","0","1","2","0.0","1","4.0","[]","735692","0.18"
"5","18.674631196836053","1","1","0","14","0","[]","735692","0.38"
"6","4.3109715554247945","1","18","1","14","1","[u'Flying']","735692","0.35"
"6","24.941366941805775","1","2","6.0","5","9.0","[u'Trample']","735692","0.21"
"4","5.150358371404986","1","1","0","1","0","[]","735692","0.18"
"3","28.28982867480625","2","2","3.0","5","2.0","[]","735692","0.42"
"2","10.533715758863025","1","3","0","1","0","[]","735692","0.18"
"3","40.76455316583273","1","1","0","14","0","[]","735692","0.63"
"2","15.198182315954922","1","1","1.0","5","1.0","[]","735692","0.25"
"2","14.40583101143478","0","1","0","5","0","[]","735692","0.22"
"6","3.249079663532902","1","16","5.0","14","6.0","[u'Flying']","735692","0.46"
"2","15.03799376834205","1","1","0","5","0","[u'Flash']","735692","0.24"
"4","32.00946714068169","1","3","2.0","5","2.0","[]","735692","0.00"
"3","52.721868326936494","1","1","0","1","0","[]","735692","0.27"
"5","0","1","2","2.0","1","6.0","[]","735692","0.18"
"4","47.281341876348556","1","2","2.0","1","4.0","[]","735692","0.19"
"4","26.46665309360735","1","1","0","1","0","[]","735692","0.19"
"4","19.432688633384274","1","1","0","14","0","[u'Scry']","735692","0.50"
"7","5.695654684871927","1","2","8.0","14","5.0","[u'Haste']","735692","0.48"
"1","28.978950806488697","1","1","0","14","0","[]","735692","0.44"
"2","7.1110339796928255","1","1","0","1","0","[]","735692","0.19"
"2","18.050506941336412","0","1","0","5","0","[]","735692","0.22"
"4","12.406369951065576","1","1","3.0","5","2.0","[u'Trample']","735692","0.22"
"6","114.22764880549623","1","1","6.0","18","5.0","[]","735692","1.31"
"0","78.54207720073516","0","20","0","1","0","[]","735692","0.19"
"4","36.173923211037184","1","1","4.0","18","4.0","[u'Flying']","735692","0.75"
"4","12.406683155783506","1","1","3.0","14","4.0","[u'Reach']","735692","0.64"
"1","0","1","2","1.0","1","1.0","[]","735692","0.18"
"3","55.40676892517144","1","1","1.0","14","4.0","[u'Flash']","735692","0.32"
"4","22.373864267045782","1","3","2.0","5","2.0","[u'Flying']","735692","0.22"
"3","27.355598355690038","1","1","0","14","0","[]","735692","0.78"
"4","1.545068027210884","1","1","3.0","1","2.0","[u'Renown', u'Haste']","735692","0.18"
"5","33.232625505265695","1","1","4.0","5","4.0","[u'Flying']","735692","0.22"
"5","12.74008158585082","1","1","0","1","0","[]","735692","0.18"
"5","43.571021995456604","1","4","0","14","0","[u'Flying']","735692","0.42"
"4","2.2236825556040767","1","2","0","1","0","[]","735692","0.18"
"1","68.66056550632315","2","1","1.0","5","1.0","[u'Deathtouch']","735692","0.25"
"2","27.104918165222553","1","4","2.0","1","1.0","[]","735692","0.18"
"3","12.668487596737489","0","2","0","5","0","[u'Trample']","735692","0.21"
"3","4.065908931825585","1","1","2.0","14","1.0","[u'Flying']","735692","0.51"
"6","3.249079663532902","1","22","5.0","14","5.0","[u'Flying']","735692","0.63"
"4","13.679445879091984","1","2","2.0","1","2.0","[u'Flying']","735692","0.18"
"1","32.4628812219283","1","5","0","1","0","[]","735692","0.20"
"5","17.497705546246248","1","1","3.0","1","3.0","[u'First strike']","735692","0.19"
"5","26.132100807003724","0","1","0","14","0","[u'Hexproof']","735692","0.37"
"7","25.36542087443288","1","1","5.0","14","5.0","[u'Flying']","735692","0.30"
"3","6.220360062049859","1","3","2.0","1","3.0","[u'Flying']","735692","0.18"
"4","0","1","2","5.0","1","2.0","[]","735692","0.18"
"4","25.99350356321148","1","1","0","5","0","[]","735692","0.24"
"3","10.457649612253517","1","1","3.0","5","1.0","[u'Renown']","735692","0.21"
"3","2.40710843373494","2","1","2.0","5","3.0","[u'Vigilance', u'Renown']","735692","0.24"
"2","75.96887951812346","1","1","2.0","14","2.0","[u'Renown']","735692","0.37"
"2","3.2809151925419684","1","1","2.0","1","2.0","[u'Prowess']","735692","0.17"
"2","14.237939975352402","1","1","2.0","5","1.0","[u'Renown', u'First strike']","735692","0.26"
"4","31.96928900579284","1","1","0","14","0","[]","735692","0.38"
"3","0","1","5","2.0","1","2.0","[]","735692","0.44"
