"cmc","0.0","numOfColors","numOfReprints","power","rarity","toughness","keywords","releaseDate","price"
"3","25.311383716236335","1","3","0","5","0","0","735808","0.38"
"3","9.7439171640348","1","2","0","5","0","0.6413636363636364","735808","0.34"
"5","11.237169794273335","1","3","2.0","5","5.0","2.4384392245111957","735808","0.20"
"1","113.67560878599888","1","13","0","1","0","0","735808","1.17"
"2","63.09521315263832","0","1","0","1","0","0","735808","3.03"
"4","49.967806213280156","2","1","2.0","18","2.0","0","735808","1.94"
"6","36.940527162713714","1","1","0","14","0","0","735808","0.38"
"3","23.068695914942744","2","2","0","1","0","0","735808","0.19"
"0","142.88740445757216","0","5","0","5","0","0.5280803571428573","735808","0.24"
"4","37.34212399652881","1","1","0.0","14","0.0","0","735808","0.70"
"6","307.73848688653953","1","4","4.0","14","7.0","2.2592018779342715","735808","0.58"
"0","132.22026275757506","0","5","0","5","0","0","735808","1.32"
"1","49.21429115622315","1","2","0","5","0","1.0308695652173914","735808","0.23"
"6","15.635013248935236","1","2","5.0","14","5.0","2.063905191873596","735808","0.34"
"3","27.217816211340374","1","3","0","14","0","0","735808","1.12"
"2","20.202345914133662","2","3","2.0","5","2.0","1.250217391304348","735808","0.21"
"4","8.286122778271443","1","3","1.0","14","1.0","0.5280803571428573","735808","0.39"
"0","62.4385355487927","2","4","0","1","0","0","735808","0.70"
"2","95.62957141759628","1","8","1.0","1","1.0","0","735808","0.50"
"1","2.258430525198027","1","2","0","5","0","1.0308695652173914","735808","1.00"
"3","54.59739131639976","1","4","0","1","0","0","735808","1.24"
"4","10.67177887421383","2","2","0","5","0","1.9567058823529424","735808","0.23"
"5","32.38981173839906","1","14","0","5","0","2.063905191873596","735808","0.23"
"3","21.386793294742702","1","3","0","14","0","0.40551020408163213","735808","0.48"
"2","19.67874128602163","2","3","0","1","0","0","735808","0.23"
"4","41.55548032723104","2","1","3.0","18","3.0","0","735808","1.98"
"0","57.97548446413036","2","4","0","1","0","0","735808","0.19"
"0","63.09521315263832","0","5","0","5","0","0","735808","2.76"
"3","285.28314224847765","0","5","0","5","0","0","735808","0.69"
"6","23.780014440143354","1","4","5.0","14","5.0","2.3265621480992356","735808","0.32"
"5","13.837426584581301","1","1","0","5","0","3.674979212192903","735808","0.41"
"0","159.8604990733845","0","6","0","5","0","0","735808","0.40"
"6","5.901863268552736","2","2","3.0","14","6.0","2.1025","735808","0.32"
"4","42.93710811309951","1","2","3.0","14","4.0","0","735808","0.36"
"4","41.189024972185436","1","2","0","14","0","0","735808","0.32"
"6","20.901577221283272","1","2","2.0","14","2.0","0","735808","2.02"
"3","44.35784322161623","1","4","0","5","0","0","735808","1.18"
"2","100.36939951813895","0","2","0","5","0","0","735808","1.21"
"2","18.212838414543562","1","5","0","1","0","0","735808","0.21"
"6","34.433795938570846","1","1","3.0","14","3.0","2.063905191873596","735808","3.00"
"0","21.05548543557254","0","2","0","14","0","0","735808","0.34"
"5","19.441930502748246","0","2","0","18","0","7.008029858471055","735808","4.74"
"7","19.538881012451473","1","2","0","14","0","0","735808","0.57"
"4","11.10150401828778","1","6","0","5","0","0","735808","0.23"
"5","43.571021995456604","1","4","0","14","0","1.8372764338135212","735808","0.52"
"5","23.662013268520123","1","3","4.0","14","6.0","0.21000000000000005","735808","0.32"
"2","19.82165823467138","1","3","1.0","1","1.0","0","735808","0.19"
"0","294.8748123220207","1","6","0","5","0","0","735808","0.28"
"6","15.182636107055659","1","2","4.0","14","4.0","3.9110695372617963","735808","0.37"
"7","17.01495553790265","1","6","5.0","14","4.0","1.8372764338135212","735808","0.36"
"5","27.808713154380435","1","9","0","5","0","0","735808","0.20"
"2","17.573818739480807","1","2","0","1","0","0","735808","0.16"
"3","67.52323339579303","1","12","1.0","1","1.0","0","735808","0.25"
"4","28.86680632974881","1","1","0","14","0","1.8372764338135212","735808","0.40"
"0","485.84522127701615","0","5","0","1","0","0","735808","1.33"
"5","15.299534298915107","1","1","0","14","0","0","735808","9.24"
"3","142.64157112423882","0","9","0","5","0","0","735808","1.69"
"3","20.74520885861704","2","1","2.0","18","2.0","0","735808","1.17"
"3","14.92541509110143","1","2","0","5","0","1.8372764338135212","735808","0.23"
"4","41.66742468859848","1","1","2.0","14","2.0","1.5158333333333338","735808","5.99"
"1","285.28314224847765","0","15","0","5","0","0","735808","3.08"
"3","46.187924960538325","1","1","3.0","14","3.0","0","735808","2.99"
"3","21.629292698209643","1","3","2.0","5","2.0","0","735808","0.23"
"6","31.29912419927219","1","4","4.0","14","4.0","0","735808","0.30"
"3","11.035075522073305","2","2","2.0","5","2.0","0","735808","0.25"
"2","285.28314224847765","2","4","0","1","0","0","735808","0.23"
"0","142.8464772275252","1","6","0","1","0","0.5136421725239613","735808","0.18"
"5","11.690025864063216","1","3","5.0","5","4.0","2.245912797449885","735808","0.23"
"5","42.480102443243375","2","3","3.0","14","3.0","1.8372764338135212","735808","0.36"
"4","28.621203735220522","1","2","2.0","14","2.0","1.8372764338135212","735808","0.95"
"0","153.3795240320159","0","1","0","14","0","0","735808","6.88"
"0","57.97548446413036","2","4","0","1","0","0","735808","0.19"
"6","11.031075898629595","1","3","7.0","14","7.0","5.408745106864139","735808","0.54"
"5","23.80584250047044","1","2","6.0","14","6.0","3.4483504541328287","735808","0.44"
"0","57.97548446413036","2","4","0","1","0","0","735808","0.21"
"2","285.28314224847765","2","4","0","1","0","0","735808","0.25"
"0","66.28497518370668","1","2","0","14","0","1.8674999999999997","735808","0.66"
"3","31.511033161010708","1","2","0","5","0","0","735808","0.28"
"3","46.25105426722481","1","2","0","1","0","0.40551020408163213","735808","0.25"
"0","62.4385355487927","2","6","0","1","0","0","735808","0.34"
"5","13.785225325930625","0","3","4","14","4","0","735808","0.68"
"7","36.91393020506656","1","5","6.0","14","6.0","0","735808","0.31"
"3","10.901928545619848","1","3","0","1","0","0","735808","0.17"
"4","17.223255589814","2","3","0","14","0","0","735808","0.31"
"5","12.609912288150868","1","9","2.0","5","2.0","1.2473118279569888","735808","0.26"
"2","12.700513872085924","1","3","0","5","0","0","735808","0.21"
"5","17.028975056115218","1","1","4.0","5","4.0","1.6528571428571426","735808","0.28"
"2","7.303726850954211","0","7","0","5","0","2.9509641302094174","735808","3.89"
"4","13.202883650937213","1","1","0","14","0","0","735808","9.99"
"7","53.295446821211904","2","2","0","14","0","0","735808","0.32"
"0","281.2349279627634","2","5","0","1","0","0","735808","0.19"
"4","14.662420823255744","1","10","0","5","0","0","735808","0.56"
"6","69.64792114807318","2","1","5.0","18","5.0","1.8372764338135212","735808","1.03"
"4","47.75730094393893","0","6","2.0","14","2.0","0","735808","4.77"
"6","24.65579572863763","1","1","0","5","0","0","735808","0.39"
"1","30.456417801029335","1","4","0","1","0","0","735808","0.20"
"3","26.105641756469076","1","6","2.0","5","1.0","0","735808","4.45"
"5","3.7105082349614733","1","1","4.0","5","4.0","5.2904649019718715","735808","0.30"
"1","11.30498585563337","0","6","0","5","0","0","735808","1.50"
"5","21.936228731414147","1","2","6.0","14","6.0","2.8470755881475593","735808","0.30"
"2","12.35040652393234","2","5","0","14","0","0","735808","0.34"
"5","22.259712361882325","1","3","4.0","5","4.0","0","735808","0.21"
"3","26.788782632409312","1","4","2.0","14","2.0","0.6413636363636364","735808","0.63"
"3","2.964400743630017","1","2","1.0","5","1.0","0.2634210526315788","735808","0.23"
"7","17.60097975044429","1","1","6.0","14","6.0","1.8372764338135212","735808","2.12"
"3","32.63076311451365","0","2","0","5","0","0","735808","0.24"
"4","28.57632346037479","2","1","3.0","18","3.0","1.800331325301207","735808","1.08"
"3","35.499301860899365","1","8","2.0","1","2.0","0","735808","0.19"
"2","38.07074560136463","2","2","0","18","0","0","735808","0.61"
"5","43.01453066349349","1","2","3.0","14","4.0","0","735808","0.36"
"3","32.944566157822564","1","5","0.0","14","2.0","0","735808","0.36"
"0","59.257467379639394","1","5","0","5","0","0.9501449275362317","735808","0.20"
"5","22.71672666928005","1","1","3.0","5","3.0","1.6528571428571426","735808","0.26"
"7","23.132536066310138","1","3","4.0","14","6.0","1.8372764338135212","735808","0.31"
"2","452.46309642732","0","7","0","5","0","0","735808","0.79"
"0","143.9568298390145","0","5","0","5","0","0","735808","0.23"
"5","9.1505714551198","1","2","0","5","0","1.6110740203193072","735808","0.23"
"3","9.51533619676073","1","4","2.0","5","2.0","0","735808","0.21"
"6","39.80814167457683","2","3","2.0","14","4.0","0","735808","0.36"
"3","41.20968182618569","1","1","0","14","0","0","735808","2.98"
"3","23.409224240729653","2","4","2.0","5","2.0","0","735808","0.26"
"0","150.42461551990766","1","3","0","14","0","0","735808","0.80"
"3","11.999903102526918","1","4","2.0","1","3.0","0.40551020408163213","735808","0.16"
"5","40.95253230472554","1","3","4.0","14","4.0","1.5158333333333338","735808","2.18"
"7","35.459138834195","1","1","4.0","14","4.0","1.8372764338135212","735808","0.41"
"5","26.677096803699726","2","5","0","14","0","0","735808","0.37"
"2","285.28314224847765","2","3","0","1","0","0","735808","0.32"
"5","15.734022546786251","1","2","4.0","1","2.0","1.460217391304348","735808","0.18"
"5","9.354222160563667","1","3","4.0","14","4.0","2.1006974864451","735808","0.30"
"3","8.509272727272727","1","1","0","5","0","0","735808","0.28"
"0","294.8748123220207","1","5","0","5","0","0","735808","0.25"
"0","294.8748123220207","1","5","0","5","0","0","735808","0.28"
"7","3.417367205542727","1","1","8.0","5","6.0","3.7167623347307384","735808","0.28"
"3","13.786426074170103","2","4","0","1","0","0.40551020408163213","735808","0.17"
"0","64.51319192926128","2","2","0","14","0","0","735808","0.36"
"3","144.65618779495247","2","2","0","5","0","1.4144329896907222","735808","0.20"
"4","25.449094289121696","1","3","0","14","0","0.5645945945945947","735808","0.36"
"4","15.064506509025843","1","1","0","14","0","1.0308695652173914","735808","3.49"
"3","51.153863946388654","1","2","3.0","14","2.0","0","735808","0.49"
"4","21.589512323384735","1","2","3.0","14","2.0","0.6011428571428571","735808","0.65"
"0","139.73863679927916","2","3","0","5","0","0","735808","0.50"
"1","17.460248154885434","1","15","0","14","0","1.8372764338135212","735808","0.34"
"2","40.99129537528673","1","4","0","1","0","0","735808","0.44"
"6","52.9861271111671","1","6","6.0","18","6.0","1.800331325301207","735808","3.04"
"8","28.157337029479574","1","6","9.0","14","9.0","0","735808","0.41"
"4","24.56822666928005","1","3","2.0","1","2.0","1.8814999999999997","735808","0.98"
"6","36.5228714247945","2","2","0","14","0","2.073793103448275","735808","0.37"
"5","10.05510297331112","1","3","0","14","0","1.6110740203193072","735808","0.28"
"3","15.762779850995416","1","5","0","5","0","0","735808","0.41"
"4","30.85073649147021","1","3","0","14","0","0","735808","0.34"
"3","147.95780699239077","2","2","0","1","0","0","735808","0.18"
"0","150.57568737981103","2","2","0","5","0","0","735808","0.29"
"2","3.78670762018498","0","1","0","14","0","1.6528571428571426","735808","6.43"
"4","29.638776459079313","2","4","2.0","14","2.0","1.9567058823529424","735808","0.72"
"3","23.301200828158905","1","3","1.0","14","3.0","0","735808","0.41"
"3","4.262493633174721","1","5","0","5","0","0","735808","1.13"
"4","19.493444700568674","0","5","0","14","0","1.4876041666666666","735808","0.31"
"2","18.87061080736485","1","4","0","1","0","0","735808","0.17"
"3","22.483838753678974","1","1","0","14","0","0.6011627906976744","735808","4.34"
"3","6.836336684776607","1","3","0","14","0","0","735808","0.39"
"0","139.73863679927916","2","3","0","5","0","0","735808","0.31"
"3","15.518768377892265","1","3","0","5","0","1.800331325301207","735808","0.23"
"3","20.98895586076585","2","3","1.0","14","1.0","3.697282608695654","735808","0.39"
"3","12.67967316615931","2","1","2.0","18","2.0","0","735808","0.80"
"2","4.453564763042123","0","4","0","5","0","3.0255070100100294","735808","0.78"
"3","31.646053016511384","0","2","0","14","0","0","735808","5.97"
"4","18.803227224134687","2","3","2.0","18","2.0","0","735808","0.98"
"0","142.8464772275252","1","9","0","1","0","0.5136421725239613","735808","0.19"
"3","7.450380138591125","1","1","0","14","0","5.1707534246575335","735808","2.27"
"0","142.8464772275252","1","10","0","1","0","0.5136421725239613","735808","0.17"
"5","26.775302480683646","2","1","4.0","18","4.0","7.008029858471055","735808","1.72"
"4","54.41921027355756","1","1","4.0","5","2.0","0","735808","0.36"
"5","3.5645223575033986","1","7","3.0","5","2.0","2.241254320987655","735808","1.22"
"4","45.8228473097466","1","1","0","14","0","3.6583504541328287","735808","0.34"
"2","86.18568609554522","1","3","2.0","1","1.0","0","735808","0.19"
"4","14.361087209190591","1","3","0","14","0","1.6110740203193072","735808","0.40"
"0","62.4385355487927","2","6","0","1","0","0","735808","0.37"
"2","11.035075522073305","1","9","1.0","1","1.0","0","735808","0.30"
"3","56.91856707797781","1","2","2.0","14","2.0","1.9567058823529424","735808","0.50"
"6","5.254222176041271","1","9","0","5","0","0","735808","0.24"
"3","3.719515276299145","2","2","0","14","0","1.0308695652173914","735808","0.45"
"0","143.07351398138167","1","5","0","5","0","0.4771875000000001","735808","0.25"
"2","19.206993656083817","1","7","0","1","0","0","735808","0.18"
"7","18.6066415207961","1","3","5.0","14","5.0","0","735808","0.32"
"4","45.156961428178136","1","1","1.0","14","1.0","2.063905191873596","735808","0.76"
"5","7.684956350815509","1","1","5.0","14","5.0","2.2089676889375705","735808","0.39"
"2","18.212838414543562","1","2","2.0","14","1.0","0","735808","0.56"
"2","17.07296745313105","1","4","0","14","0","1.8372764338135212","735808","0.32"
"6","24.828277471743135","1","4","0","14","0","0","735808","0.43"
"3","15.518768377892265","1","2","0","5","0","1.250217391304348","735808","0.23"
"7","46.7175917279168","1","2","5.0","14","5.0","1.8372764338135212","735808","0.66"
"1","72.9831634034446","0","6","0","1","0","0","735808","0.21"
"0","142.8464772275252","1","9","0","1","0","0.5136421725239613","735808","0.19"
"6","149.11860808726445","0","5","0","5","0","0","735808","0.23"
"6","26.913401548226087","1","5","6.0","18","6.0","0","735808","0.99"
"6","37.67674700221666","1","1","5.0","14","5.0","1.8372764338135212","735808","0.58"
"2","31.111968312614348","2","2","2.0","5","2.0","0.21000000000000005","735808","0.23"
"5","44.684008464234786","1","4","0","14","0","2.063905191873596","735808","0.49"
"4","15.053505446676239","2","3","3.0","14","3.0","0.40551020408163213","735808","0.30"
"6","14.231924038010828","0","3","0","14","0","0","735808","0.88"
"2","24.14178215001094","2","3","2.0","1","2.0","0","735808","0.26"
"1","3.015349222270743","2","1","0","1","0","0","732345","0.17"
"2","33.646739931934","2","1","1.0","14","1.0","2.8395841261212134","732345","7.99"
"3","95.55715330327939","2","1","1.0","1","1.0","0","732345","0.18"
"3","31.674968560749708","2","1","3.0","5","4.0","1.1403703703703705","732345","0.24"
"4","10.46262231778008","1","1","3.0","1","3.0","2.8571984435797657","732345","0.18"
"4","19.709134864877825","1","2","0.0","14","0.0","0.4771875000000001","732345","1.02"
"7","86.09466379374057","1","1","0.0","1","0.0","2.5410926918735957","732345","0.17"
"3","9.39765100784018","1","2","0.0","5","0.0","0.4771875000000001","732345","0.25"
"5","3.417367205542727","2","1","9.0","14","9.0","2.063905191873596","732345","0.34"
"8","18.38720572508351","1","1","5.0","14","5.0","1.8372764338135212","732345","7.99"
"2","15.14312985049659","1","1","0","5","0","0","732345","0.22"
"4","7.39942350655658","1","1","2.0","1","3.0","2.2592018779342715","732345","0.24"
"4","24.912245873122274","1","1","2.0","14","2.0","3.3798230088495576","732345","0.29"
"4","37.24293622034697","2","1","2.0","5","2.0","1.4240816326530612","732345","0.31"
"5","11.203867594302084","1","4","4.0","5","4.0","0","732345","0.23"
"4","34.05298323374291","1","1","0","14","0","0","732345","3.03"
"0","249.24422818958246","0","1","0","14","0","0","732345","6.49"
"4","13.269745809079724","2","2","2.0","5","1.0","1.8372764338135212","732345","0.21"
"7","3.249079663532902","2","3","6.0","14","6.0","3.901181625687117","732345","0.79"
"4","8.730218710148288","0","1","0","5","0","0","732345","0.21"
"4","12.365911513124304","2","1","0","5","0","0","732345","0.23"
"4","47.50793888069778","1","1","0","1","0","1.1403703703703705","732345","0.18"
"3","8.56301454780102","2","1","0","1","0","0","732345","0.19"
"7","31.790888747967706","1","2","5.0","14","5.0","1.6110740203193072","732345","0.70"
"5","39.99176703001703","2","1","0","5","0","1.1403703703703705","732345","0.20"
"3","0","2","1","1.0","1","1.0","0","732345","0.20"
"0","65.83199178474585","2","3","0","14","0","0","732345","18.89"
"3","35.415943094303515","1","1","2.0","5","2.0","1.1403703703703705","732345","0.23"
"3","34.93349453541457","2","1","0","14","0","0","732345","0.52"
"7","40.809703067883156","2","2","0","14","0","0","732345","0.45"
"6","18.0987130842231","1","1","0.0","5","0.0","0.4771875000000001","732345","0.23"
"6","7.729349630414591","1","2","0.0","14","0.0","0.4771875000000001","732345","0.37"
"3","5.452393093671674","2","2","0","14","0","0","732345","7.92"
"3","0.5396","2","1","0.0","1","0.0","0.4771875000000001","732345","0.17"
"2","3.249079663532902","1","2","2.0","5","1.0","1.8372764338135212","732345","0.21"
"1","13.135916318466702","1","1","0","5","0","0","732345","0.34"
"2","106.76512432253614","1","1","0","5","0","0","732345","0.23"
"2","6.222364644450177","2","1","2.0","5","2.0","0","732345","0.56"
"4","7.613139646102343","2","1","3.0","1","3.0","0","732345","0.19"
"6","80.92743419323895","1","1","0","14","0","1.0023076923076923","732345","0.35"
"5","18.99429091067792","1","1","6.0","1","3.0","0","732345","0.17"
"2","13.607547059942839","2","3","2.0","5","2.0","1.6110740203193072","732345","0.20"
"3","17.469848116219016","2","2","0.0","5","0.0","0.4771875000000001","732345","0.75"
"2","50.67033311659359","2","3","2.0","5","2.0","0","732345","0.51"
"1","28.623888099187326","1","6","0","5","0","0","732345","0.42"
"2","127.44433396694095","2","1","0","14","0","0","732345","2.98"
"2","17.81322622058925","2","2","2.0","5","2.0","0","732345","0.26"
"2","3.249079663532902","2","1","2.0","1","2.0","4.096478311747793","732345","0.18"
"3","5.587634232699927","2","1","0","1","0","1.0023076923076923","732345","0.18"
"5","12.004753206619386","2","1","0","5","0","0","732345","0.21"
"5","11.540574653702132","2","1","0","14","0","0","732345","0.32"
"3","10.628301823478468","2","2","2.0","5","1.0","0","732345","0.28"
"3","70.11105924792648","2","1","2.0","1","1.0","1.8372764338135212","732345","0.19"
"6","8.336421967156278","1","2","3.0","5","4.0","1.0023076923076923","732345","0.21"
"0","125.50971485413645","0","5","0","5","0","0","732345","2.76"
"1","44.57735462025742","1","1","0","1","0","1.0023076923076923","732345","0.17"
"0","150.28821513975424","2","4","0","1","0","0","732345","0.58"
"4","12.498855085779569","1","1","2.0","5","4.0","0","732345","0.20"
"4","29.768503313761556","1","1","0","14","0","1.1403703703703705","732345","0.33"
"4","17.62638126284364","1","1","2.0","1","2.0","3.3798230088495576","732345","0.17"
"2","32.42062925025927","1","3","0","1","0","0","732345","0.18"
"6","10.043627806203409","2","1","4.0","14","6.0","0","732345","3.34"
"4","21.02880113784608","1","1","0","5","0","0","732345","0.21"
"4","37.304534403987645","1","3","2.0","1","2.0","2.977646804183892","732345","0.17"
"2","285.28314224847765","2","2","0","1","0","0","732345","1.40"
"4","130.95987006085556","1","1","0","14","0","0","732345","0.46"
"5","55.557117249240214","1","1","3.0","1","3.0","1.1403703703703705","732345","0.17"
"5","7.39942350655658","1","1","4.0","1","2.0","2.2592018779342715","732345","0.17"
"3","36.142972518782145","1","1","0","14","0","1.0023076923076923","732345","2.40"
"2","10.819568767253488","1","3","0.0","1","0.0","2.3144639338135216","732345","0.17"
"4","9.733015568158342","1","1","0.0","1","0.0","0.4771875000000001","732345","0.17"
"3","16.102089841674285","1","2","2.0","5","2.0","2.063905191873596","732345","0.20"
"3","38.70252438710682","2","2","1.0","5","3.0","1.800331325301207","732345","0.60"
"2","13.41635122226762","1","1","3.0","5","3.0","0","732345","0.21"
"3","44.705574946556965","2","1","1.0","14","1.0","2.8571984435797657","732345","1.00"
"3","12.43683611384294","1","2","2.0","1","2.0","1.8372764338135212","732345","0.17"
"0","65.83199178474585","2","3","0","14","0","0","732345","28.28"
"3","13.484200721507131","1","1","0","1","0","0","732345","0.20"
"4","22.297145969655112","1","1","2.0","1","2.0","0","732345","0.17"
"1","19.129779433225224","1","1","0","1","0","1.1403703703703705","732345","0.20"
"1","21.554631429228216","1","2","0","5","0","0","732345","6.53"
"2","13.645808427083875","2","2","0","1","0","0","732345","0.18"
"0","150.28821513975424","2","5","0","1","0","0","732345","0.34"
"0","150.28821513975424","2","6","0","1","0","0","732345","0.30"
"7","68.20851803735941","1","1","6.0","14","6.0","0","732345","3.84"
"3","48.80665548231779","2","1","0","14","0","0","732345","0.64"
"3","3.4546680359138824","1","1","0","5","0","0","732345","0.20"
"2","22.378537269317395","2","5","1.0","1","1.0","0","732345","0.35"
"3","16.54409109754605","1","1","0","5","0","0","732345","0.20"
"5","49.16955390767625","2","1","3.0","14","6.0","1.8372764338135212","732345","0.47"
"5","44.30280510937066","2","1","0","14","0","1.1403703703703705","732345","0.43"
"1","13.736329262905395","1","1","0","5","0","0","732345","0.45"
"2","12.03764330358932","1","1","0","1","0","0","732345","0.20"
"2","285.28314224847765","2","3","0","1","0","0","732345","0.34"
"4","19.00126011822016","0","1","0","14","0","0","732345","0.30"
"0","151.43841908839187","2","2","0","5","0","0","732345","0.29"
"4","11.001683892131728","1","1","0.0","14","4.0","0","732345","0.30"
"2","285.28314224847765","2","4","0","1","0","0","732345","0.25"
"3","9.849610869941962","1","1","5.0","5","5.0","4.6944748773932865","732345","0.20"
"3","0","1","1","3.0","5","1.0","1.8372764338135212","732345","0.21"
"5","20.148158140398472","1","1","0","5","0","0","732345","0.21"
"1","37.42176796562826","1","1","0.0","5","1.0","3.997568813950136","732345","0.20"
"1","44.785120909104755","1","3","0","14","0","1.1403703703703705","732345","0.79"
"2","22.014530246899426","1","1","1.0","1","1.0","1.8372764338135212","732345","0.18"
"1","0","1","1","0","5","0","0","732345","0.23"
"4","72.76658924296777","1","1","0.0","14","0.0","0.4771875000000001","732345","6.14"
"4","36.69097891072891","1","3","3.0","14","3.0","2.977646804183892","732345","0.53"
"2","3.249079663532902","1","1","1.0","1","2.0","1.8372764338135212","732345","0.17"
"2","65.58486671167056","1","1","0","14","0","1.1403703703703705","732345","22.05"
"3","4.257810972629521","2","1","1.0","1","4.0","2.8571984435797657","732345","0.20"
"3","51.11012530222473","1","2","3.0","14","2.0","0","732345","1.07"
"3","79.72586728061911","2","1","3.0","14","2.0","0","732345","0.30"
"4","21.651656488872334","1","1","2.0","1","2.0","0","732345","0.17"
"0","65.83199178474585","2","3","0","14","0","0","732345","18.67"
"5","3.249079663532902","2","2","1.0","14","3.0","3.6376077591147284","732345","0.32"
"4","29.806730005174977","0","1","4.0","14","1.0","0","732345","1.56"
"4","185.84141143534828","1","1","2.0","1","2.0","0","732345","0.17"
"1","17.703308098594466","1","4","0","1","0","0","732345","0.23"
"2","20.485979361891836","1","1","0","5","0","0","732345","0.26"
"6","45.1835002279233","1","1","4.0","14","4.0","1.227654320987655","732345","3.02"
"3","4.357859993097509","2","1","0","1","0","0","732345","0.18"
"4","5.730954653079234","2","1","0","1","0","1.800331325301207","732345","0.18"
"5","27.09690517963509","1","1","0.0","14","2.0","2.8571984435797657","732345","1.89"
"2","10.635477659617685","0","1","0","5","0","0","732345","1.66"
"4","0","5","1","3.0","5","3.0","0","732345","0.20"
"5","70.39154168765457","2","2","2.0","14","2.0","0","732345","6.23"
"3","15.286319897340858","1","1","0","1","0","1.0023076923076923","732345","0.17"
"2","24.684026898879583","1","1","0","1","0","0","732345","0.17"
"1","31.596579574743036","1","1","0","1","0","5.680338983050849","732345","0.17"
"1","12.109974599966737","1","2","0","1","0","0","732345","0.17"
"5","8.465454413566034","2","2","0","5","0","1.8372764338135212","732345","0.21"
"4","12.57106977738849","1","2","3.0","14","4.0","4.6944748773932865","732345","0.30"
"3","367.869329792163","1","1","1.0","1","1.0","0","732345","0.17"
"5","13.508894718838448","2","1","4.0","5","3.0","2.8395841261212134","732345","0.37"
"2","26.59748261547103","1","3","0","5","0","1.0023076923076923","732345","0.28"
"3","10.901928545619848","1","3","0","1","0","0","732345","0.17"
"6","25.861283817523734","2","1","0","14","0","1.8372764338135212","732345","3.88"
"4","23.54230934070212","2","1","2.0","5","2.0","1.6110740203193072","732345","0.25"
"3","16.246645584791068","2","1","3.0","14","1.0","0","732345","0.61"
"5","12.142740020642027","1","2","0.0","1","0.0","2.3144639338135216","732345","0.17"
"3","23.556821457170038","2","4","2.0","5","3.0","1.8372764338135212","732345","0.44"
"4","0","1","2","4.0","12","3.0","0","734871","18.99"
"0","16.511476384118367","1","1","0","1","0","0","736086","0.18"
"0","20.285311948071854","0","1","0","18","0","0","736086","0.50"
"1","21.50717466343298","1","5","1.0","1","1.0","1.8372764338135212","736086","0.18"
"4","15.149310700095374","1","2","3.0","14","3.0","1.8372764338135212","736086","0.55"
"3","28.506428571428575","1","1","2.0","1","3.0","0","736086","0.17"
"5","22.16145850327524","1","2","0","5","0","0","736086","0.21"
"3","0","1","3","3.0","1","4.0","0","736086","0.18"
"4","24.9988080820948","1","2","3.0","5","2.0","0","736086","0.23"
"0","78.54207720073516","0","20","0","1","0","0","736086","0.19"
"2","7.323346963148965","2","2","1.0","5","2.0","1.8372764338135212","736086","0.20"
"5","6.887526186829618","1","3","0","1","0","0.5136421725239613","736086","0.19"
"2","2.284470588235294","1","7","2.0","1","1.0","2.073793103448275","736086","0.19"
"4","9.487810922623478","1","6","0","5","0","0","736086","0.23"
"1","12.642919480017596","1","4","0","1","0","0","736086","0.19"
"6","16.079118091418458","1","1","5.0","14","5.0","2.063905191873596","736086","0.50"
"3","18.246318613215536","2","1","0","18","0","2.8571984435797657","736086","14.00"
"4","30.316742692081508","1","1","2.0","5","2.0","0","736086","0.23"
"4","10.126838866299885","1","1","2.0","1","4.0","0","736086","0.20"
"0","146.97910510866623","0","5","0","5","0","0","736086","0.25"
"1","7.398054718569447","1","4","0","5","0","0.9501449275362317","736086","2.86"
"0","32.77651963202461","0","1","0","14","0","0","736086","0.22"
"2","22.311551552352224","1","2","0","1","0","0","736086","0.19"
"5","5.925765773783135","1","2","2.0","5","5.0","1.6559481915933523","736086","0.18"
"3","15.697297799988487","1","7","3.0","5","1.0","0","736086","0.22"
"5","149.71977772279544","1","1","2.0","1","1.0","3.9826610491981365","736086","0.18"
"4","22.34603553760751","1","2","2.0","5","2.0","3.7939823161664634","736086","0.18"
"2","19.206993656083817","1","7","0","1","0","0","736086","0.18"
"3","45.73923473004554","1","5","0","5","0","0","736086","2.18"
"5","49.986576142236125","1","4","0","14","0","0","736086","1.29"
"5","27.012213477288114","2","3","2.0","5","4.0","0","736086","0.35"
"2","40.74908421849802","1","4","0","14","0","0","736086","1.93"
"0","379.3912960001691","0","5","0","5","0","0","736086","0.20"
"2","17.817431650126007","1","8","1.0","5","1.0","0","736086","0.18"
"2","38.68074932493842","1","2","1.0","14","3.0","0","736086","0.62"
"6","9.92384101257357","1","2","0","5","0","0","736086","0.18"
"4","3.417367205542727","1","1","3.0","1","2.0","2.32819090615931","736086","0.18"
"0","22.962431208325686","1","1","0","1","0","5.1707534246575335","736086","0.18"
"3","3.7120000000000006","1","1","2.0","1","1.0","1.0589915966386554","736086","0.19"
"0","17.429879845945774","1","1","0","1","0","0","736086","0.18"
"4","21.784368521192743","1","1","5.0","14","4.0","1.8372764338135212","736086","0.37"
"4","9.596480262427951","1","1","3.0","5","3.0","2.4725415555099595","736086","0.23"
"2","8.10846833006319","1","13","0","1","0","0","736086","0.18"
"1","20.934554900662388","1","1","0","1","0","0","736086","0.18"
"2","4.262493633174721","1","27","0","1","0","0","736086","0.22"
"5","14.824690578104597","1","2","0","14","0","0","736086","0.73"
"3","61.11269378872709","1","1","2.0","1","3.0","0","736086","0.19"
"5","13.785225325930625","0","3","4","14","4","0","736086","0.26"
